"VIV_SEL","HOGAR","N_REN","TLOC","REGION","SEXO","EDAD","EST_DIS","UPM_DIS","FAC_HOG","UPM"
1,1,1,4,5,2,66,162,1792,645,2960156
1,1,2,4,5,1,33,162,1792,645,2960156
1,1,3,4,5,2,31,162,1792,645,2960156
1,1,4,4,5,1,13,162,1792,645,2960156
1,1,5,4,5,2,11,162,1792,645,2960156
1,1,6,4,5,1,9,162,1792,645,2960156
1,1,7,4,5,2,4,162,1792,645,2960156
1,1,8,4,5,2,3,162,1792,645,2960156
1,1,9,4,5,1,1,162,1792,645,2960156
1,1,10,4,5,2,20,162,1792,645,2960156
2,1,1,4,5,2,45,162,1792,645,2960156
2,1,2,4,5,2,7,162,1792,645,2960156
2,1,3,4,5,2,19,162,1792,645,2960156
2,1,4,4,5,1,2,162,1792,645,2960156
3,1,1,4,5,2,60,162,1792,645,2960156
3,1,2,4,5,1,15,162,1792,645,2960156
4,1,1,4,5,1,54,162,1792,645,2960156
4,1,2,4,5,2,53,162,1792,645,2960156
4,1,3,4,5,1,29,162,1792,645,2960156
4,1,4,4,5,2,9,162,1792,645,2960156
5,1,1,4,5,1,36,162,1792,645,2960156
5,1,2,4,5,1,83,162,1792,645,2960156
5,1,3,4,5,2,16,162,1792,645,2960156
5,1,4,4,5,2,9,162,1792,645,2960156
5,1,5,4,5,2,35,162,1792,645,2960156
6,1,1,4,5,1,37,162,1792,645,2960156
6,1,2,4,5,2,17,162,1792,645,2960156
6,1,3,4,5,1,14,162,1792,645,2960156
6,1,4,4,5,2,7,162,1792,645,2960156
6,1,5,4,5,1,0,162,1792,645,2960156
7,1,1,4,5,1,42,162,1792,645,2960156
7,1,2,4,5,1,23,162,1792,645,2960156
7,1,3,4,5,2,41,162,1792,645,2960156
7,1,4,4,5,2,25,162,1792,645,2960156
7,1,5,4,5,2,9,162,1792,645,2960156
7,1,6,4,5,2,7,162,1792,645,2960156
7,1,7,4,5,2,6,162,1792,645,2960156
7,1,8,4,5,2,1,162,1792,645,2960156
8,1,1,4,5,2,96,162,1792,645,2960156
8,1,2,4,5,2,48,162,1792,645,2960156
8,1,3,4,5,1,42,162,1792,645,2960156
8,1,4,4,5,2,11,162,1792,645,2960156
8,1,5,4,5,2,10,162,1792,645,2960156
8,1,6,4,5,1,9,162,1792,645,2960156
9,1,1,4,5,2,29,162,1792,645,2960156
9,1,2,4,5,1,32,162,1792,645,2960156
9,1,3,4,5,1,19,162,1792,645,2960156
9,1,4,4,5,1,15,162,1792,645,2960156
9,1,5,4,5,1,13,162,1792,645,2960156
9,1,6,4,5,2,12,162,1792,645,2960156
9,1,7,4,5,1,11,162,1792,645,2960156
10,1,1,4,5,1,40,162,1792,645,2960156
10,1,2,4,5,2,24,162,1792,645,2960156
10,1,3,4,5,2,7,162,1792,645,2960156
10,1,4,4,5,1,5,162,1792,645,2960156
11,1,1,4,5,1,37,162,1792,645,2960156
11,1,2,4,5,2,34,162,1792,645,2960156
11,1,3,4,5,1,12,162,1792,645,2960156
11,1,4,4,5,1,10,162,1792,645,2960156
11,1,5,4,5,2,82,162,1792,645,2960156
12,1,1,4,5,1,27,162,1792,645,2960156
12,1,2,4,5,2,22,162,1792,645,2960156
12,1,3,4,5,2,6,162,1792,645,2960156
12,1,4,4,5,1,4,162,1792,645,2960156
13,1,1,4,5,2,27,162,1792,645,2960156
13,1,2,4,5,1,30,162,1792,645,2960156
13,1,3,4,5,1,10,162,1792,645,2960156
13,1,4,4,5,2,0,162,1792,645,2960156
14,1,1,4,5,1,28,162,1792,645,2960156
14,1,2,4,5,2,24,162,1792,645,2960156
14,1,3,4,5,1,5,162,1792,645,2960156
14,1,4,4,5,2,1,162,1792,645,2960156
15,1,1,4,5,1,36,162,1792,645,2960156
15,1,2,4,5,2,37,162,1792,645,2960156
15,1,3,4,5,2,15,162,1792,645,2960156
15,1,4,4,5,1,12,162,1792,645,2960156
15,1,5,4,5,2,7,162,1792,645,2960156
15,1,6,4,5,1,6,162,1792,645,2960156
16,1,1,4,5,1,32,162,1792,645,2960156
16,1,2,4,5,2,32,162,1792,645,2960156
16,1,3,4,5,1,13,162,1792,645,2960156
16,1,4,4,5,1,10,162,1792,645,2960156
16,1,5,4,5,2,7,162,1792,645,2960156
16,1,6,4,5,2,3,162,1792,645,2960156
17,1,1,4,5,1,48,162,1792,645,2960156
17,1,2,4,5,2,37,162,1792,645,2960156
17,1,3,4,5,2,22,162,1792,645,2960156
17,1,4,4,5,2,18,162,1792,645,2960156
17,1,5,4,5,2,16,162,1792,645,2960156
17,1,6,4,5,1,14,162,1792,645,2960156
19,1,1,4,5,1,42,162,1792,645,2960156
19,1,2,4,5,2,36,162,1792,645,2960156
19,1,3,4,5,2,84,162,1792,645,2960156
19,1,4,4,5,2,19,162,1792,645,2960156
19,1,5,4,5,1,4,162,1792,645,2960156
20,1,1,4,5,1,53,162,1792,645,2960156
20,1,2,4,5,2,45,162,1792,645,2960156
20,1,3,4,5,1,24,162,1792,645,2960156
20,1,4,4,5,2,23,162,1792,645,2960156
20,1,5,4,5,2,5,162,1792,645,2960156
20,1,6,4,5,2,2,162,1792,645,2960156
20,1,7,4,5,1,0,162,1792,645,2960156
1,1,1,1,5,2,77,169,1793,7852,3000123
1,1,2,1,5,1,34,169,1793,7852,3000123
2,1,1,1,5,1,40,169,1793,7852,3000123
2,1,2,1,5,1,30,169,1793,7852,3000123
2,1,3,1,5,2,27,169,1793,7852,3000123
2,1,4,1,5,2,30,169,1793,7852,3000123
2,1,5,1,5,2,24,169,1793,7852,3000123
3,1,1,1,5,1,47,169,1793,7852,3000123
4,1,1,1,5,2,78,169,1793,7852,3000123
2,1,1,1,5,1,64,169,1794,4617,3000554
2,1,2,1,5,2,84,169,1794,4617,3000554
2,1,3,1,5,2,57,169,1794,4617,3000554
2,1,1,1,5,1,66,170,1795,5564,3000677
2,1,2,1,5,2,58,170,1795,5564,3000677
2,1,3,1,5,1,35,170,1795,5564,3000677
2,1,4,1,5,2,33,170,1795,5564,3000677
2,1,5,1,5,1,7,170,1795,5564,3000677
2,1,6,1,5,2,2,170,1795,5564,3000677
3,1,1,1,5,1,60,170,1795,5564,3000677
3,1,2,1,5,2,58,170,1795,5564,3000677
3,1,3,1,5,1,30,170,1795,5564,3000677
4,1,1,1,5,2,80,170,1795,5564,3000677
4,1,2,1,5,1,49,170,1795,5564,3000677
5,1,1,1,5,2,49,170,1795,5564,3000677
5,1,3,1,5,1,25,170,1795,5564,3000677
5,1,4,1,5,2,24,170,1795,5564,3000677
5,1,5,1,5,2,19,170,1795,5564,3000677
1,1,1,1,5,1,38,169,1796,6232,3000962
1,1,2,1,5,2,38,169,1796,6232,3000962
1,1,3,1,5,1,14,169,1796,6232,3000962
1,1,4,1,5,1,12,169,1796,6232,3000962
2,1,1,1,5,1,27,169,1796,6232,3000962
2,1,2,1,5,2,22,169,1796,6232,3000962
3,1,1,1,5,2,68,169,1796,6232,3000962
3,1,2,1,5,1,45,169,1796,6232,3000962
3,1,3,1,5,2,45,169,1796,6232,3000962
3,1,4,1,5,2,36,169,1796,6232,3000962
3,1,5,1,5,1,21,169,1796,6232,3000962
3,1,6,1,5,1,23,169,1796,6232,3000962
3,1,7,1,5,1,18,169,1796,6232,3000962
3,1,8,1,5,1,8,169,1796,6232,3000962
4,1,1,1,5,2,24,169,1796,6232,3000962
4,1,2,1,5,1,22,169,1796,6232,3000962
4,1,3,1,5,2,44,169,1796,6232,3000962
4,1,4,1,5,2,4,169,1796,6232,3000962
5,1,1,1,5,1,62,169,1796,6232,3000962
5,1,2,1,5,2,34,169,1796,6232,3000962
5,1,3,1,5,1,12,169,1796,6232,3000962
1,1,1,1,5,2,57,169,1797,6230,3001216
1,1,2,1,5,2,33,169,1797,6230,3001216
1,1,3,1,5,2,4,169,1797,6230,3001216
2,1,1,1,5,1,63,169,1797,6230,3001216
2,1,2,1,5,2,63,169,1797,6230,3001216
2,1,3,1,5,1,22,169,1797,6230,3001216
2,1,4,1,5,1,22,169,1797,6230,3001216
3,1,1,1,5,2,56,169,1797,6230,3001216
3,1,2,1,5,2,25,169,1797,6230,3001216
3,1,3,1,5,1,5,169,1797,6230,3001216
3,1,4,1,5,1,3,169,1797,6230,3001216
4,1,1,1,5,2,61,169,1797,6230,3001216
4,1,2,1,5,2,33,169,1797,6230,3001216
4,1,3,1,5,2,9,169,1797,6230,3001216
1,1,1,1,5,1,57,170,1798,7371,3001510
1,1,2,1,5,2,48,170,1798,7371,3001510
1,1,3,1,5,2,14,170,1798,7371,3001510
1,2,1,1,5,2,30,170,1798,7371,3001510
1,2,3,1,5,1,4,170,1798,7371,3001510
1,3,1,1,5,2,30,170,1798,7371,3001510
1,3,2,1,5,2,89,170,1798,7371,3001510
2,1,1,1,5,2,59,170,1798,7371,3001510
4,1,1,1,5,2,46,170,1798,7371,3001510
4,1,2,1,5,2,25,170,1798,7371,3001510
4,1,3,1,5,1,24,170,1798,7371,3001510
5,1,1,1,5,2,69,170,1798,7371,3001510
5,1,2,1,5,1,45,170,1798,7371,3001510
1,1,1,1,5,1,20,170,1799,7996,3001632
2,1,1,1,5,1,59,170,1799,7996,3001632
2,1,2,1,5,2,51,170,1799,7996,3001632
2,1,3,1,5,2,29,170,1799,7996,3001632
2,1,4,1,5,2,25,170,1799,7996,3001632
4,1,1,1,5,1,23,170,1799,7996,3001632
4,1,2,1,5,2,20,170,1799,7996,3001632
4,1,3,1,5,1,3,170,1799,7996,3001632
4,1,4,1,5,2,1,170,1799,7996,3001632
5,1,1,1,5,2,52,170,1799,7996,3001632
5,1,2,1,5,1,24,170,1799,7996,3001632
1,1,1,1,5,1,41,170,1800,5498,3001823
1,1,2,1,5,2,39,170,1800,5498,3001823
1,1,3,1,5,2,12,170,1800,5498,3001823
1,1,4,1,5,1,5,170,1800,5498,3001823
2,1,1,1,5,1,50,170,1800,5498,3001823
2,1,2,1,5,2,38,170,1800,5498,3001823
2,1,3,1,5,2,67,170,1800,5498,3001823
2,1,4,1,5,1,19,170,1800,5498,3001823
2,1,5,1,5,1,16,170,1800,5498,3001823
2,1,6,1,5,2,9,170,1800,5498,3001823
3,1,1,1,5,2,30,170,1800,5498,3001823
3,1,2,1,5,2,12,170,1800,5498,3001823
3,1,3,1,5,1,9,170,1800,5498,3001823
4,1,1,1,5,1,46,170,1800,5498,3001823
4,1,2,1,5,2,43,170,1800,5498,3001823
4,1,3,1,5,1,24,170,1800,5498,3001823
4,1,4,1,5,1,18,170,1800,5498,3001823
4,1,5,1,5,1,16,170,1800,5498,3001823
4,1,6,1,5,1,16,170,1800,5498,3001823
5,1,1,1,5,1,38,170,1800,5498,3001823
5,1,2,1,5,2,32,170,1800,5498,3001823
5,1,3,1,5,1,15,170,1800,5498,3001823
5,1,4,1,5,1,10,170,1800,5498,3001823
5,1,5,1,5,1,6,170,1800,5498,3001823
1,1,1,1,5,1,37,169,1801,5675,3001840
1,1,2,1,5,2,38,169,1801,5675,3001840
1,1,3,1,5,2,11,169,1801,5675,3001840
1,1,4,1,5,1,7,169,1801,5675,3001840
2,1,1,1,5,1,76,169,1801,5675,3001840
2,1,2,1,5,2,76,169,1801,5675,3001840
2,1,3,1,5,2,47,169,1801,5675,3001840
3,1,1,1,5,1,58,169,1801,5675,3001840
3,1,2,1,5,2,46,169,1801,5675,3001840
3,1,3,1,5,1,9,169,1801,5675,3001840
3,1,4,1,5,2,6,169,1801,5675,3001840
4,1,1,1,5,1,78,169,1801,5675,3001840
4,1,2,1,5,2,68,169,1801,5675,3001840
4,1,3,1,5,2,38,169,1801,5675,3001840
4,1,4,1,5,1,40,169,1801,5675,3001840
5,1,1,1,5,1,53,169,1801,5675,3001840
5,1,2,1,5,2,50,169,1801,5675,3001840
5,1,3,1,5,2,16,169,1801,5675,3001840
5,1,4,1,5,1,13,169,1801,5675,3001840
1,1,1,1,5,2,43,169,1802,6721,3002475
1,1,2,1,5,2,9,169,1802,6721,3002475
2,1,1,1,5,1,45,169,1802,6721,3002475
2,1,2,1,5,2,46,169,1802,6721,3002475
2,1,3,1,5,2,19,169,1802,6721,3002475
2,1,4,1,5,1,17,169,1802,6721,3002475
4,1,1,1,5,1,50,169,1802,6721,3002475
4,1,2,1,5,2,29,169,1802,6721,3002475
4,1,3,1,5,2,19,169,1802,6721,3002475
4,1,4,1,5,1,6,169,1802,6721,3002475
5,1,1,1,5,1,38,169,1802,6721,3002475
5,1,2,1,5,2,40,169,1802,6721,3002475
5,1,3,1,5,2,16,169,1802,6721,3002475
5,1,4,1,5,1,15,169,1802,6721,3002475
5,1,5,1,5,2,13,169,1802,6721,3002475
5,1,6,1,5,2,9,169,1802,6721,3002475
1,1,1,1,5,1,38,169,1803,6619,3002587
1,1,2,1,5,2,40,169,1803,6619,3002587
1,1,3,1,5,2,17,169,1803,6619,3002587
1,1,4,1,5,2,4,169,1803,6619,3002587
1,1,5,1,5,1,0,169,1803,6619,3002587
4,1,1,1,5,1,65,169,1803,6619,3002587
4,1,2,1,5,2,59,169,1803,6619,3002587
5,1,1,1,5,2,60,169,1803,6619,3002587
5,1,2,1,5,1,37,169,1803,6619,3002587
1,1,1,1,5,2,71,169,1804,5332,3002685
1,1,2,1,5,2,68,169,1804,5332,3002685
2,1,1,1,5,2,41,169,1804,5332,3002685
3,1,1,1,5,2,44,169,1804,5332,3002685
3,1,2,1,5,2,82,169,1804,5332,3002685
3,1,3,1,5,1,82,169,1804,5332,3002685
3,1,4,1,5,1,15,169,1804,5332,3002685
5,1,1,1,5,2,60,169,1804,5332,3002685
1,1,1,1,5,2,85,170,1805,6504,3003094
2,1,1,1,5,1,60,170,1805,6504,3003094
2,1,2,1,5,2,58,170,1805,6504,3003094
2,1,3,1,5,2,39,170,1805,6504,3003094
2,1,4,1,5,2,28,170,1805,6504,3003094
3,1,1,1,5,1,42,170,1805,6504,3003094
1,1,1,1,5,2,54,169,1807,6229,3003422
1,1,2,1,5,1,34,169,1807,6229,3003422
2,1,1,1,5,2,54,169,1807,6229,3003422
2,1,2,1,5,1,66,169,1807,6229,3003422
2,1,3,1,5,1,32,169,1807,6229,3003422
4,1,1,1,5,1,24,169,1807,6229,3003422
4,1,2,1,5,2,29,169,1807,6229,3003422
4,1,3,1,5,1,3,169,1807,6229,3003422
5,1,1,1,5,2,74,169,1807,6229,3003422
5,1,2,1,5,2,36,169,1807,6229,3003422
5,1,3,1,5,2,51,169,1807,6229,3003422
1,1,1,1,5,1,73,170,1808,7645,3003702
1,1,2,1,5,2,73,170,1808,7645,3003702
1,1,3,1,5,1,48,170,1808,7645,3003702
1,1,4,1,5,1,38,170,1808,7645,3003702
2,1,1,1,5,2,50,170,1808,7645,3003702
2,1,2,1,5,1,42,170,1808,7645,3003702
2,1,3,1,5,2,21,170,1808,7645,3003702
2,1,4,1,5,2,19,170,1808,7645,3003702
2,1,5,1,5,1,26,170,1808,7645,3003702
2,1,6,1,5,1,2,170,1808,7645,3003702
3,1,1,1,5,1,60,170,1808,7645,3003702
3,1,2,1,5,2,63,170,1808,7645,3003702
3,1,3,1,5,2,44,170,1808,7645,3003702
3,1,4,1,5,1,34,170,1808,7645,3003702
4,1,1,1,5,1,53,170,1808,7645,3003702
4,1,2,1,5,2,54,170,1808,7645,3003702
4,1,3,1,5,2,26,170,1808,7645,3003702
4,1,4,1,5,2,23,170,1808,7645,3003702
4,1,5,1,5,1,52,170,1808,7645,3003702
5,1,1,1,5,2,60,170,1808,7645,3003702
5,1,2,1,5,2,92,170,1808,7645,3003702
1,1,1,1,5,2,78,169,1809,7088,3003723
2,1,1,1,5,1,32,169,1809,7088,3003723
2,1,2,1,5,2,31,169,1809,7088,3003723
2,1,3,1,5,2,9,169,1809,7088,3003723
2,1,4,1,5,1,7,169,1809,7088,3003723
3,1,1,1,5,2,80,169,1809,7088,3003723
3,1,2,1,5,1,47,169,1809,7088,3003723
4,1,1,1,5,1,33,169,1809,7088,3003723
4,1,2,1,5,2,34,169,1809,7088,3003723
4,1,3,1,5,2,8,169,1809,7088,3003723
4,1,4,1,5,2,3,169,1809,7088,3003723
5,1,1,1,5,2,57,169,1809,7088,3003723
5,1,2,1,5,1,20,169,1809,7088,3003723
5,1,3,1,5,1,14,169,1809,7088,3003723
2,1,1,1,5,1,58,169,1810,5195,3003860
2,1,2,1,5,2,43,169,1810,5195,3003860
2,1,3,1,5,1,8,169,1810,5195,3003860
3,1,1,1,5,1,20,169,1810,5195,3003860
4,1,1,1,5,2,36,169,1810,5195,3003860
4,1,2,1,5,1,1,169,1810,5195,3003860
4,1,3,1,5,1,37,169,1810,5195,3003860
5,1,1,1,5,1,41,169,1810,5195,3003860
1,1,1,1,5,2,80,169,1811,7718,3003898
1,1,2,1,5,1,60,169,1811,7718,3003898
3,1,1,1,5,2,63,169,1811,7718,3003898
5,1,1,1,5,1,46,169,1811,7718,3003898
5,1,2,1,5,2,50,169,1811,7718,3003898
5,1,3,1,5,2,19,169,1811,7718,3003898
5,1,4,1,5,2,0,169,1811,7718,3003898
2,1,1,1,5,1,81,169,1812,3288,3003976
4,1,1,1,5,1,43,169,1812,3288,3003976
4,1,2,1,5,2,39,169,1812,3288,3003976
4,1,3,1,5,2,21,169,1812,3288,3003976
4,1,4,1,5,1,18,169,1812,3288,3003976
5,1,1,1,5,1,79,169,1812,3288,3003976
5,1,2,1,5,2,76,169,1812,3288,3003976
5,1,3,1,5,2,43,169,1812,3288,3003976
5,1,4,1,5,2,17,169,1812,3288,3003976
5,1,5,1,5,1,6,169,1812,3288,3003976
1,1,1,1,5,1,48,170,1813,6893,3004214
1,1,2,1,5,2,53,170,1813,6893,3004214
1,1,3,1,5,1,23,170,1813,6893,3004214
1,1,4,1,5,2,18,170,1813,6893,3004214
2,1,1,1,5,1,74,170,1813,6893,3004214
2,1,2,1,5,2,70,170,1813,6893,3004214
2,1,3,1,5,2,50,170,1813,6893,3004214
2,1,4,1,5,1,17,170,1813,6893,3004214
2,1,5,1,5,2,13,170,1813,6893,3004214
3,1,1,1,5,1,50,170,1813,6893,3004214
3,1,2,1,5,2,36,170,1813,6893,3004214
3,1,3,1,5,1,12,170,1813,6893,3004214
3,1,4,1,5,1,8,170,1813,6893,3004214
4,1,1,1,5,1,58,170,1813,6893,3004214
4,1,2,1,5,2,63,170,1813,6893,3004214
4,1,3,1,5,1,25,170,1813,6893,3004214
4,1,4,1,5,1,31,170,1813,6893,3004214
1,1,1,1,5,1,61,170,1814,7143,3004312
1,1,2,1,5,2,59,170,1814,7143,3004312
1,1,3,1,5,2,31,170,1814,7143,3004312
1,1,4,1,5,1,2,170,1814,7143,3004312
2,1,1,1,5,1,56,170,1814,7143,3004312
2,1,2,1,5,2,57,170,1814,7143,3004312
2,1,3,1,5,2,31,170,1814,7143,3004312
2,1,4,1,5,2,23,170,1814,7143,3004312
2,1,5,1,5,2,11,170,1814,7143,3004312
3,1,1,1,5,1,68,170,1814,7143,3004312
3,1,2,1,5,2,66,170,1814,7143,3004312
4,1,1,1,5,2,56,170,1814,7143,3004312
4,1,2,1,5,2,29,170,1814,7143,3004312
4,1,3,1,5,2,7,170,1814,7143,3004312
5,1,1,1,5,1,21,170,1814,7143,3004312
5,1,2,1,5,2,18,170,1814,7143,3004312
1,1,1,1,5,1,68,170,1815,7053,3004414
1,1,2,1,5,2,65,170,1815,7053,3004414
1,1,3,1,5,1,39,170,1815,7053,3004414
1,1,4,1,5,2,38,170,1815,7053,3004414
1,1,5,1,5,2,31,170,1815,7053,3004414
2,1,1,1,5,1,47,170,1815,7053,3004414
2,1,2,1,5,2,18,170,1815,7053,3004414
2,1,3,1,5,2,13,170,1815,7053,3004414
2,1,4,1,5,2,12,170,1815,7053,3004414
2,1,5,1,5,2,44,170,1815,7053,3004414
3,1,1,1,5,1,64,170,1815,7053,3004414
3,1,2,1,5,2,67,170,1815,7053,3004414
4,1,1,1,5,1,90,170,1815,7053,3004414
1,1,1,1,5,1,46,170,1816,6865,3005086
3,1,1,1,5,2,85,170,1816,6865,3005086
3,1,2,1,5,1,64,170,1816,6865,3005086
4,1,1,1,5,2,68,170,1816,6865,3005086
4,1,2,1,5,1,31,170,1816,6865,3005086
4,1,3,1,5,2,7,170,1816,6865,3005086
5,1,1,1,5,1,48,170,1816,6865,3005086
5,1,2,1,5,2,44,170,1816,6865,3005086
5,1,3,1,5,2,21,170,1816,6865,3005086
5,1,4,1,5,2,19,170,1816,6865,3005086
1,1,1,2,5,2,75,166,1817,5812,3005176
1,1,2,2,5,1,25,166,1817,5812,3005176
1,1,3,2,5,1,22,166,1817,5812,3005176
1,1,4,2,5,2,27,166,1817,5812,3005176
1,1,5,2,5,2,13,166,1817,5812,3005176
1,1,6,2,5,2,4,166,1817,5812,3005176
2,1,1,2,5,2,53,166,1817,5812,3005176
2,1,2,2,5,2,28,166,1817,5812,3005176
2,1,3,2,5,1,6,166,1817,5812,3005176
3,1,1,2,5,1,42,166,1817,5812,3005176
3,1,2,2,5,2,53,166,1817,5812,3005176
4,1,1,2,5,1,44,166,1817,5812,3005176
4,1,2,2,5,2,24,166,1817,5812,3005176
4,1,3,2,5,2,45,166,1817,5812,3005176
5,1,1,2,5,1,54,166,1817,5812,3005176
5,1,2,2,5,1,29,166,1817,5812,3005176
5,1,3,2,5,2,27,166,1817,5812,3005176
5,1,4,2,5,2,9,166,1817,5812,3005176
5,1,5,2,5,2,3,166,1817,5812,3005176
6,1,1,2,5,1,60,166,1817,5812,3005176
6,1,2,2,5,2,60,166,1817,5812,3005176
6,1,3,2,5,2,12,166,1817,5812,3005176
7,1,1,2,5,1,48,166,1817,5812,3005176
7,1,2,2,5,2,43,166,1817,5812,3005176
7,1,3,2,5,1,15,166,1817,5812,3005176
7,1,4,2,5,1,9,166,1817,5812,3005176
7,1,5,2,5,1,21,166,1817,5812,3005176
8,1,1,2,5,2,65,166,1817,5812,3005176
8,1,2,2,5,2,32,166,1817,5812,3005176
8,1,3,2,5,2,13,166,1817,5812,3005176
8,1,4,2,5,1,7,166,1817,5812,3005176
8,1,5,2,5,1,11,166,1817,5812,3005176
8,1,6,2,5,1,9,166,1817,5812,3005176
8,1,7,2,5,2,12,166,1817,5812,3005176
9,1,1,2,5,1,52,166,1817,5812,3005176
9,1,2,2,5,2,47,166,1817,5812,3005176
10,1,1,2,5,1,42,166,1817,5812,3005176
10,1,2,2,5,2,39,166,1817,5812,3005176
10,1,3,2,5,2,17,166,1817,5812,3005176
10,1,4,2,5,1,14,166,1817,5812,3005176
10,1,5,2,5,2,9,166,1817,5812,3005176
10,1,6,2,5,2,0,166,1817,5812,3005176
10,1,7,2,5,1,16,166,1817,5812,3005176
11,1,1,2,5,1,59,166,1817,5812,3005176
12,1,1,2,5,1,38,166,1817,5812,3005176
12,1,2,2,5,2,28,166,1817,5812,3005176
12,1,3,2,5,2,0,166,1817,5812,3005176
13,1,1,2,5,1,53,166,1817,5812,3005176
13,1,2,2,5,2,49,166,1817,5812,3005176
14,1,1,2,5,2,38,166,1817,5812,3005176
14,1,2,2,5,2,58,166,1817,5812,3005176
14,1,3,2,5,1,13,166,1817,5812,3005176
14,1,4,2,5,1,14,166,1817,5812,3005176
16,1,1,2,5,2,62,166,1817,5812,3005176
17,1,1,2,5,2,57,166,1817,5812,3005176
17,1,2,2,5,2,29,166,1817,5812,3005176
18,1,1,2,5,1,48,166,1817,5812,3005176
18,1,3,2,5,2,53,166,1817,5812,3005176
19,1,1,2,5,1,64,166,1817,5812,3005176
19,1,2,2,5,2,45,166,1817,5812,3005176
19,1,3,2,5,1,84,166,1817,5812,3005176
20,1,1,2,5,2,61,166,1817,5812,3005176
20,1,2,2,5,2,39,166,1817,5812,3005176
20,1,3,2,5,2,33,166,1817,5812,3005176
20,1,4,2,5,1,9,166,1817,5812,3005176
1,1,1,2,5,2,63,169,1818,7290,3006960
1,1,2,2,5,1,57,169,1818,7290,3006960
1,1,3,2,5,2,32,169,1818,7290,3006960
1,1,4,2,5,1,11,169,1818,7290,3006960
1,1,5,2,5,2,4,169,1818,7290,3006960
1,1,6,2,5,2,32,169,1818,7290,3006960
1,1,7,2,5,1,15,169,1818,7290,3006960
1,1,8,2,5,1,12,169,1818,7290,3006960
1,1,9,2,5,1,8,169,1818,7290,3006960
1,1,10,2,5,1,32,169,1818,7290,3006960
1,1,11,2,5,2,27,169,1818,7290,3006960
1,1,12,2,5,2,8,169,1818,7290,3006960
1,1,13,2,5,1,28,169,1818,7290,3006960
2,1,1,2,5,2,91,169,1818,7290,3006960
2,1,2,2,5,1,57,169,1818,7290,3006960
3,1,1,2,5,2,54,169,1818,7290,3006960
3,1,2,2,5,1,10,169,1818,7290,3006960
4,1,1,2,5,2,67,169,1818,7290,3006960
4,1,2,2,5,1,68,169,1818,7290,3006960
5,1,1,2,5,1,34,169,1818,7290,3006960
5,1,2,2,5,2,65,169,1818,7290,3006960
5,1,3,2,5,2,28,169,1818,7290,3006960
5,1,4,2,5,1,28,169,1818,7290,3006960
5,1,5,2,5,1,7,169,1818,7290,3006960
1,1,1,2,5,1,55,166,1819,7376,3007130
1,1,2,2,5,2,55,166,1819,7376,3007130
1,1,3,2,5,1,17,166,1819,7376,3007130
2,1,1,2,5,1,29,166,1819,7376,3007130
2,1,2,2,5,2,22,166,1819,7376,3007130
2,1,3,2,5,2,5,166,1819,7376,3007130
2,1,4,2,5,1,0,166,1819,7376,3007130
3,1,1,2,5,1,44,166,1819,7376,3007130
3,1,2,2,5,2,30,166,1819,7376,3007130
3,1,3,2,5,1,12,166,1819,7376,3007130
3,1,4,2,5,1,2,166,1819,7376,3007130
4,1,1,2,5,1,42,166,1819,7376,3007130
4,1,2,2,5,2,43,166,1819,7376,3007130
4,1,3,2,5,2,17,166,1819,7376,3007130
4,1,4,2,5,2,11,166,1819,7376,3007130
4,1,5,2,5,1,7,166,1819,7376,3007130
5,1,1,2,5,1,56,166,1819,7376,3007130
5,1,2,2,5,2,56,166,1819,7376,3007130
6,1,1,2,5,1,80,166,1819,7376,3007130
7,1,1,2,5,1,51,166,1819,7376,3007130
7,1,2,2,5,2,47,166,1819,7376,3007130
7,1,3,2,5,1,14,166,1819,7376,3007130
9,1,1,2,5,2,32,166,1819,7376,3007130
9,1,2,2,5,1,9,166,1819,7376,3007130
9,1,3,2,5,2,7,166,1819,7376,3007130
9,1,4,2,5,1,15,166,1819,7376,3007130
11,1,1,2,5,1,28,166,1819,7376,3007130
11,1,2,2,5,2,21,166,1819,7376,3007130
11,1,3,2,5,1,3,166,1819,7376,3007130
12,1,1,2,5,1,35,166,1819,7376,3007130
12,1,2,2,5,2,36,166,1819,7376,3007130
12,1,3,2,5,2,18,166,1819,7376,3007130
13,1,1,2,5,1,82,166,1819,7376,3007130
13,1,2,2,5,2,70,166,1819,7376,3007130
14,1,1,2,5,1,50,166,1819,7376,3007130
14,1,2,2,5,2,42,166,1819,7376,3007130
14,1,3,2,5,1,20,166,1819,7376,3007130
14,1,4,2,5,1,13,166,1819,7376,3007130
14,1,5,2,5,1,10,166,1819,7376,3007130
14,1,6,2,5,1,4,166,1819,7376,3007130
15,1,1,2,5,1,42,166,1819,7376,3007130
15,1,2,2,5,2,30,166,1819,7376,3007130
15,1,3,2,5,1,13,166,1819,7376,3007130
15,1,4,2,5,2,5,166,1819,7376,3007130
16,1,1,2,5,1,40,166,1819,7376,3007130
16,1,2,2,5,2,43,166,1819,7376,3007130
16,1,3,2,5,1,18,166,1819,7376,3007130
16,1,4,2,5,2,12,166,1819,7376,3007130
17,1,1,2,5,1,30,166,1819,7376,3007130
17,1,2,2,5,2,30,166,1819,7376,3007130
17,1,3,2,5,2,14,166,1819,7376,3007130
17,1,4,2,5,1,10,166,1819,7376,3007130
17,1,5,2,5,1,5,166,1819,7376,3007130
